20170214,14:39,16160,"PL 756/2015 pentru modificarea şi completarea Anexei 3b din Legea 63/2011 - privind încadrarea si salarizarea în anul 2011 a personalului didactic şi didactic auxiliar din învaţământ, precum şi pentru modificarea şi completarea Art.4 din Anexa I din Legea 284/2010 privind salarizarea unitară a personalului plătit din fonduri publice şi a Anexei II, Cap.I, pct 6 din Legea 284/2010 privind salarizarea unitară a personalului plătit din fonduri publice. Vot final respingere",293,290,1,2,-
20170214,14:40,16161,PL 233/2015 pentru modificarea art.20 alin.(5) din Legea nr.51/1995 pentru organizarea şi exercitarea profesiei de avocat. Vot final respingere,294,292,0,1,1
20170214,14:41,16162,PL 227/2016 pentru completarea Legii societăţilor nr.31/1990. Vot final respingere,288,287,0,0,1
20170214,14:42,16163,PL 165/2016 pentru modificarea şi completarea Legii nr.56/2012 privind organizarea şi funcţionarea Academiei de Ştiinţe ale Securităţii Naţionale. Vot final respingere,288,286,1,1,-
20170214,14:42,16164,"PL 92/2016 pentru modificarea Ordonanţei de urgenţă a Guvernului nr.34/2013 privind organizarea, administrarea şi exploatarea pajiştilor permanente şi pentru modificarea şi completarea Legii fondului funciar nr.18/1991. Vot final respingere",292,289,0,3,-
20170214,14:43,16165,"PL 243/2016 de modificare şi completare a Legii nr.123/2012 - Legea energiei electrice şi gazelor natural, publicată în Monitorul Oficial nr.485 din 16.07/2012, cu modificările şi completările ulterior. Vot final respingere",285,256,28,0,1
20170214,14:44,16166,"PL 98/2016 pentru modificarea art.188 alin.(1) din Ordonanţa de urgenţă a Guvernului nr.34/2006 privind atribuirea contractelor de achiziţie publică, a contractelor de concesiune de lucrări publice şi a contractelor de concesiune de servicii. Vot final respingere",290,289,1,0,-
20170214,14:44,16167,PL 202/2016 pentru completarea Legii nr.500/2002 privind finanţele publice. Vot final respingere,290,168,120,2,-
20170214,14:45,16168,PL 125/2016 pentru modificarea Legii nr.500 din 2002 privind finanţele publice. Vot final respingere,291,215,73,3,-
20170214,14:46,16169,PL 202/2014 privind organizarea şi exercitarea profesiei de dietetician. respingere  Pl-x 202/2014 - Propunerea legislativa privind organizarea si exercitarea profesiei de dietetician (Pl-x 202/2014),293,77,213,2,1
20170214,14:48,16170,PL 110/2014 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.195/2002 privind circulaţia pe drumurile publice. Vot final respingere,291,281,10,0,-
20170214,14:49,16171,PL 635/2013 pentru modificarea şi completarea OUG 195/2002 republicată privind circulaţia pe drumurile publice. Vot final respingere,295,294,1,0,-
20170214,14:49,16172,PL 615/2013 pentru modificarea şi completarea OUG 195/2002 republicată privind circulaţia pe drumurile publice. Vot final respingere,294,293,1,0,-
20170214,14:50,16115,"PL 28/2016 pentru modificarea art.7 alin.(3) din Legea nr.102/2014 privind cimitirele, crematoriile umane şi serviciile funerare. Vot final respingere",293,289,3,1,-
20170214,14:50,16173,PL 790/2015 privind declararea Zilei de 4 Iunie Ziua Trianonului şi a luptei împotriva asupririi maghiare. Vot final respingere,293,281,4,6,2
20170214,14:51,16116,PL 753/2015 pentru completarea Legii 416/2001 privind venitul minim garantat. Vot final respingere,291,277,12,0,2
20170214,14:52,16105,"PL 294/2014 privind exercitarea profesiei de formator auto cu drept de liberă practică, precum şi pentru înfiinţarea, organizarea şi funcţionarea Colegiului Formatorilor Auto din România. Vot final respingere",293,274,14,4,1
20170214,14:53,16106,PL 788/2015 pentru organizarea şi funcţionarea sistemului de sănătate din România. Vot final respingere,291,274,16,1,-
20170214,14:53,16107,"PL 342/2012 privind exercitarea profesiei de instructor auto cu drept de liberă practică, precum şi înfiinţarea, organizarea şi funcţionarea Camerei Instructorilor Auto din România. Vot final respingere",290,288,0,2,-
20170214,14:54,16108,PL 27/2016 pentru completarea Legii nr.263/2010 privind sistemul unitar de pensii publice. Vot final respingere,292,217,74,1,-
20170214,14:55,16109,PL 155/2016 privind completarea legii educaţiei naţionale nr.1/2011. Vot final respingere,292,287,2,1,2
20170214,14:55,16110,PL 123/2016 pentru interzicerea organizaţiilor politice cu caracter comunist. Vot final respingere,284,251,27,4,2
20170214,14:56,16111,PL 62/2016 privind modificarea şi completarea Legii poliţiei locale nr.155/2010. Vot final respingere,289,285,0,3,1
20170214,14:57,16112,PL 7/2016 pentru modificarea şi completarea Legii nr.188/1999 privind Statutul funcţionarilor publici. respingere  Pl-x 7/2016 - Propunerea legislativa pentru modificarea si completarea Legii nr.188/1999 privind Statutul functionarilor publici (Pl-x 7/2016),284,215,67,1,1
20170214,14:57,16113,PL 134/2016 pentru modificarea Legii nr.3/2000 privind organizarea şi desfăşurarea referendumului. Vot final respingere,292,290,0,0,2
20170214,14:58,16114,PL 873/2015 pentru modificarea Legii concediului paternal nr.210/1999. Vot final respingere,284,181,102,1,-
20170214,14:59,16117,PL 132/2016 pentru modificarea art.4 din Legea concediului paternal nr.210/1999. Vot final respingere,288,185,102,1,-
20170214,14:59,16119,PL 738/2011 privind asigurarea ordinii şi liniştii publice. Vot final respingere,289,285,2,0,2
20170214,15:00,16120,"PL 216/2016 pentru modificarea alin.(2), (3) şi (5) ale art.5 din Legea nr.208 din 20 iulie 2015 privind alegerea Senatului şi a Camerei Deputaţilor, precum şi pentru organizarea şi funcţionarea Autorităţii Electorale Permanente. Vot final respingere",291,244,43,3,1
20170214,15:01,16121,PL 135/2016 pentru instituirea unor pachete alimentare sociale pentru elevii-cazuri sociale. Vot final respingere,293,253,32,8,-
20170214,15:01,16122,"PL 198/2016 pentru completarea articolului 2 al Legii nr.208/2015 privind alegerea Senatului şi a Camerei Deputaţilor, precum şi pentru organizarea şi funcţionarea Autorităţii Electorale Permanente. Vot final respingere",286,256,27,3,-
20170214,15:02,16123,PL 254/2016 pentru completarea Legii nr.10 din 1995 privind calitatea în construcţii. Vot final respingere,282,280,2,0,-
20170214,15:03,16118,"PL 238/2016 privind declararea UDMR drept organizaţie ilegală, anti-constituţională şi anti-statală. Vot final respingere",282,269,4,2,7
20170214,15:03,16124,PL 32/2016 pentru modificarea Ordonanţei de urgenţă nr.158/2005 privind concediile şi indemnizaţiile de asigurări sociale de sănătate. Vot final respingere,289,287,0,1,1
20170214,15:04,16125,PL 218/2016 pentru modificarea Legii nr.134/2010 privind Codul de procedură civilă. Vot final respingere,286,284,1,1,-
20170214,15:05,16126,"PL 219/2016 pentru modificarea şi completarea Legii nr.14/2003, a partidelor politice. Vot final respingere",285,254,1,30,-
20170214,15:05,16127,PL 31/2016 privind modificarea art. 192 alin. (1) din Legea nr.263/2010 privind sistemul unitar de pensii publice. Vot final respingere,285,184,68,32,1
20170220,16:57,16175,"PL 242/2016 pentru modificarea Legii nr.208/2015 privind alegerea Senatului şi a Camerei Deputaţilor, precum şi pentru organizarea şi funcţionarea Autorităţii Electorale Permanente. Retrimitere la comisie",139,69,64,1,5
20170221,10:20,16186,Comisie de numarare si validare,110,108,0,1,1
20170221,11:21,16183,"PL 189/2016 privind acordarea cetăţeniei române membrilor comunităţilor româneşti de pretutindeni, victime ale raptului teritorial sau conjuncturii istorice. Retrimitere la comisie",121,46,73,0,2
20170221,11:32,16184,Pl-x nr.189/2016 - Propunere 1,127,56,67,1,3
